country,country_code,longitude,latitude,PC1,PC2
Croatia,HR,16.1,45.32,0.0111,-0.046
Serbia and Montenegro,YG,20.6157230848337,43.9494926410995,-0.03,-0.0443
Czech Republic,CZ,15.3769842272552,49.7366066102774,0.0137,-0.0444
Bosnia and Herzegovina,BA,17.862023036397,44.1758758177205,0.0028,-0.0493
Serbia and Montenegro,YG,20.6157230848337,43.9494926410995,-0.0031,-0.0416
Serbia and Montenegro,YG,20.6157230848337,43.9494926410995,-0.0026,-0.0424
Serbia and Montenegro,YG,20.6157230848337,43.9494926410995,-0.0241,-0.0478
Romania,RO,24.9821171437008,45.8858243977516,-0.0304,-0.0537
Serbia and Montenegro,YG,20.6157230848337,43.9494926410995,-0.0011,-0.0545
Bosnia and Herzegovina,BA,17.862023036397,44.1758758177205,0.0048,-0.0588
Bosnia and Herzegovina,BA,17.862023036397,44.1758758177205,0.001,-0.0539
Serbia and Montenegro,YG,20.6157230848337,43.9494926410995,-0.0314,-0.0508
Bulgaria,BG,25.2182005971862,42.8151664853966,-0.016,-0.0376
Serbia and Montenegro,YG,20.6157230848337,43.9494926410995,-0.0254,-0.0579
Serbia and Montenegro,YG,20.6157230848337,43.9494926410995,-0.0317,-0.0496
Hungary,HU,19.3687924374399,47.1822394595205,-0.0086,-0.0451
Hungary,HU,19.3687924374399,47.1822394595205,0.0149,-0.0462
Hungary,HU,19.3687924374399,47.1822394595205,-0.0104,-0.0416
Czech Republic,CZ,15.3769842272552,49.7366066102774,0.0212,-0.032
Romania,RO,24.9821171437008,45.8858243977516,-0.0061,-0.0422
Serbia and Montenegro,YG,20.6157230848337,43.9494926410995,-0.0192,-0.0561
Romania,RO,24.9821171437008,45.8858243977516,-0.0131,-0.0417
Hungary,HU,19.3687924374399,47.1822394595205,0.0086,-0.0398
Serbia and Montenegro,YG,20.6157230848337,43.9494926410995,0.0028,-0.0497
Serbia and Montenegro,YG,20.6157230848337,43.9494926410995,-0.0109,-0.0488
Hungary,HU,19.3687924374399,47.1822394595205,0.011,-0.0384
Serbia and Montenegro,YG,20.6157230848337,43.9494926410995,-0.003,-0.059
Romania,RO,24.9821171437008,45.8858243977516,0.0099,-0.0532
Bosnia and Herzegovina,BA,17.862023036397,44.1758758177205,0.0023,-0.047
Slovakia,SK,19.5167408690893,48.7084711361039,-0.057,-0.0215
Serbia and Montenegro,YG,20.6157230848337,43.9494926410995,-0.0078,-0.0512
Bosnia and Herzegovina,BA,17.862023036397,44.1758758177205,0.0058,-0.0605
Albania,AL,20.0669417599939,41.2010555936319,-0.0354,-0.0491
Hungary,HU,19.3687924374399,47.1822394595205,0.0161,-0.0368
Ukraine,UA,31.3892588389883,49.0619830464609,0.0234,-0.0727
Serbia and Montenegro,YG,20.6157230848337,43.9494926410995,-0.012,-0.0506
Romania,RO,24.9821171437008,45.8858243977516,-0.0119,-0.0558
Romania,RO,24.9821171437008,45.8858243977516,0.0045,-0.0453
Bulgaria,BG,25.2182005971862,42.8151664853966,-0.0202,-0.0431
Hungary,HU,19.3687924374399,47.1822394595205,0.0145,-0.0349
Serbia and Montenegro,YG,20.6157230848337,43.9494926410995,-0.0321,-0.0529
Serbia and Montenegro,YG,20.6157230848337,43.9494926410995,-0.0296,-0.0571
Serbia and Montenegro,YG,20.6157230848337,43.9494926410995,0.0021,-0.0454
Czech Republic,CZ,15.3769842272552,49.7366066102774,0.0281,-0.0627
Croatia,HR,16.1,45.32,0.0166,-0.068
Czech Republic,CZ,15.3769842272552,49.7366066102774,0.0222,-0.0284
Czech Republic,CZ,15.3769842272552,49.7366066102774,0.0212,-0.0415
Albania,AL,20.0669417599939,41.2010555936319,-0.02,-0.0484
Croatia,HR,16.1,45.32,-0.0383,-0.0486
Czech Republic,CZ,15.3769842272552,49.7366066102774,-0.0006,-0.0494
Serbia and Montenegro,YG,20.6157230848337,43.9494926410995,-0.031,-0.0501
Hungary,HU,19.3687924374399,47.1822394595205,0.0179,-0.0423
Latvia,LV,24.856977593073,56.9121980114132,0.0516,-0.0666
Czech Republic,CZ,15.3769842272552,49.7366066102774,0.019,-0.0412
Romania,RO,24.9821171437008,45.8858243977516,-0.0147,-0.0475
Serbia and Montenegro,YG,20.6157230848337,43.9494926410995,0.002,-0.0628
Romania,RO,24.9821171437008,45.8858243977516,-0.0244,-0.036
Hungary,HU,19.3687924374399,47.1822394595205,0.0186,-0.0359
Serbia and Montenegro,YG,20.6157230848337,43.9494926410995,0.0,-0.0507
Czech Republic,CZ,15.3769842272552,49.7366066102774,0.022,-0.0429
Serbia and Montenegro,YG,20.6157230848337,43.9494926410995,0.0013,-0.0422
Albania,AL,20.0669417599939,41.2010555936319,-0.033,-0.0427
Romania,RO,24.9821171437008,45.8858243977516,-0.014,-0.0416
"Macedonia, The Former Yugoslav Republic Of",MK,21.693976544465,41.6709567270118,-0.0266,-0.0423
Hungary,HU,19.3687924374399,47.1822394595205,0.0172,-0.0297
Czech Republic,CZ,15.3769842272552,49.7366066102774,0.0105,-0.0306
Bosnia and Herzegovina,BA,17.862023036397,44.1758758177205,0.0032,-0.0622
Serbia and Montenegro,YG,20.6157230848337,43.9494926410995,-0.0071,-0.0424
Hungary,HU,19.3687924374399,47.1822394595205,0.0185,-0.0424
Serbia and Montenegro,YG,20.6157230848337,43.9494926410995,-0.0353,-0.0462
Serbia and Montenegro,YG,20.6157230848337,43.9494926410995,-0.0273,-0.0542
Croatia,HR,16.1,45.32,0.008,-0.0582
Serbia and Montenegro,YG,20.6157230848337,43.9494926410995,0.0009,-0.0496
Croatia,HR,16.1,45.32,0.0109,-0.052
"Macedonia, The Former Yugoslav Republic Of",MK,21.693976544465,41.6709567270118,-0.0111,-0.0371
Romania,RO,24.9821171437008,45.8858243977516,-0.0166,-0.0399
Serbia and Montenegro,YG,20.6157230848337,43.9494926410995,-0.0106,-0.0597
Romania,RO,24.9821171437008,45.8858243977516,-0.0127,-0.0219
Serbia and Montenegro,YG,20.6157230848337,43.9494926410995,-0.0253,-0.0507
"Macedonia, The Former Yugoslav Republic Of",MK,21.693976544465,41.6709567270118,-0.0189,-0.0507
Hungary,HU,19.3687924374399,47.1822394595205,0.0133,-0.0406
Romania,RO,24.9821171437008,45.8858243977516,-0.0119,-0.0398
Serbia and Montenegro,YG,20.6157230848337,43.9494926410995,-0.0263,-0.0544
Croatia,HR,16.1,45.32,0.0033,-0.0322
Serbia and Montenegro,YG,20.6157230848337,43.9494926410995,-0.0239,-0.0594
Serbia and Montenegro,YG,20.6157230848337,43.9494926410995,-0.0243,-0.0494
Slovenia,SI,14.77396657511,46.1226431116918,0.0084,-0.0568
Hungary,HU,19.3687924374399,47.1822394595205,0.0136,-0.0536
Hungary,HU,19.3687924374399,47.1822394595205,-0.0074,-0.041
Serbia and Montenegro,YG,20.6157230848337,43.9494926410995,-0.0294,-0.0507
Hungary,HU,19.3687924374399,47.1822394595205,-0.0034,-0.0379
Serbia and Montenegro,YG,20.6157230848337,43.9494926410995,-0.0287,-0.0476
Serbia and Montenegro,YG,20.6157230848337,43.9494926410995,-0.0301,-0.0415
Serbia and Montenegro,YG,20.6157230848337,43.9494926410995,-0.0077,-0.0324
Serbia and Montenegro,YG,20.6157230848337,43.9494926410995,-0.0034,-0.055
Hungary,HU,19.3687924374399,47.1822394595205,0.0101,-0.0329
Czech Republic,CZ,15.3769842272552,49.7366066102774,0.0205,-0.0429
Czech Republic,CZ,15.3769842272552,49.7366066102774,0.0252,-0.0413
Bosnia and Herzegovina,BA,17.862023036397,44.1758758177205,-0.0049,-0.0446
Hungary,HU,19.3687924374399,47.1822394595205,0.0104,-0.0313
"Macedonia, The Former Yugoslav Republic Of",MK,21.693976544465,41.6709567270118,-0.022,-0.0365
Bosnia and Herzegovina,BA,17.862023036397,44.1758758177205,0.0108,-0.0454
Serbia and Montenegro,YG,20.6157230848337,43.9494926410995,-0.0372,-0.0447
Hungary,HU,19.3687924374399,47.1822394595205,0.0161,-0.0434
Serbia and Montenegro,YG,20.6157230848337,43.9494926410995,-0.0018,-0.065
Serbia and Montenegro,YG,20.6157230848337,43.9494926410995,0.0003,-0.0395
Romania,RO,24.9821171437008,45.8858243977516,-0.0125,-0.0434
Serbia and Montenegro,YG,20.6157230848337,43.9494926410995,-0.0258,-0.0426
United Kingdom,UK,-2.33119501692698,53.5432480069741,0.0248,0.012
United Kingdom,UK,-2.33119501692698,53.5432480069741,0.0278,-0.0008
Ireland,IE,-8.18040076502755,53.1966827266848,0.0429,0.0312
United Kingdom,UK,-2.33119501692698,53.5432480069741,0.0234,0.0051
Ireland,IE,-8.18040076502755,53.1966827266848,0.0345,0.0108
United Kingdom,UK,-2.33119501692698,53.5432480069741,0.0129,-0.0032
Ireland,IE,-8.18040076502755,53.1966827266848,0.0363,0.0144
Ireland,IE,-8.18040076502755,53.1966827266848,0.0377,0.0196
United Kingdom,UK,-2.33119501692698,53.5432480069741,0.0306,-0.0021
Ireland,IE,-8.18040076502755,53.1966827266848,0.0343,0.0161
Ireland,IE,-8.18040076502755,53.1966827266848,0.0325,0.0027
United Kingdom,UK,-2.33119501692698,53.5432480069741,0.0244,0.0196
United Kingdom,UK,-2.33119501692698,53.5432480069741,0.0369,-0.0095
Sweden,SE,18.0,59.35,0.0381,-0.0208
United Kingdom,UK,-2.33119501692698,53.5432480069741,0.0258,0.0194
Ireland,IE,-8.18040076502755,53.1966827266848,0.034,0.0203
United Kingdom,UK,-2.33119501692698,53.5432480069741,0.0334,0.0128
Scotland,Sct,-3.2,55.95,0.0276,0.0008
Ireland,IE,-8.18040076502755,53.1966827266848,0.0343,0.0138
United Kingdom,UK,-2.33119501692698,53.5432480069741,0.037,0.0216
United Kingdom,UK,-2.33119501692698,53.5432480069741,0.0247,0.0087
United Kingdom,UK,-2.33119501692698,53.5432480069741,0.0256,-0.0017
United Kingdom,UK,-2.33119501692698,53.5432480069741,0.0287,-0.0026
United Kingdom,UK,-2.33119501692698,53.5432480069741,0.0238,0.0085
United Kingdom,UK,-2.33119501692698,53.5432480069741,0.0277,0.0069
United Kingdom,UK,-2.33119501692698,53.5432480069741,0.03,0.0094
Ireland,IE,-8.18040076502755,53.1966827266848,0.0358,0.0133
Ireland,IE,-8.18040076502755,53.1966827266848,0.0346,0.0234
United Kingdom,UK,-2.33119501692698,53.5432480069741,0.0224,-0.0035
Ireland,IE,-8.18040076502755,53.1966827266848,0.0311,0.016
United Kingdom,UK,-2.33119501692698,53.5432480069741,0.0351,0.0034
United Kingdom,UK,-2.33119501692698,53.5432480069741,0.0332,-0.0227
United Kingdom,UK,-2.33119501692698,53.5432480069741,0.0284,0.0078
United Kingdom,UK,-2.33119501692698,53.5432480069741,0.0299,-0.0075
United Kingdom,UK,-2.33119501692698,53.5432480069741,0.0342,0.0087
Ireland,IE,-8.18040076502755,53.1966827266848,0.0295,0.0098
Croatia,HR,16.1,45.32,0.0023,-0.0454
Ireland,IE,-8.18040076502755,53.1966827266848,0.0334,0.0099
Ireland,IE,-8.18040076502755,53.1966827266848,0.0321,0.0143
Ireland,IE,-8.18040076502755,53.1966827266848,0.0351,0.0247
Kosovo,KS,21.1,42.7,-0.0256,-0.0622
United Kingdom,UK,-2.33119501692698,53.5432480069741,0.0278,-0.0046
United Kingdom,UK,-2.33119501692698,53.5432480069741,0.0284,0.0063
United Kingdom,UK,-2.33119501692698,53.5432480069741,0.0284,0.0168
United Kingdom,UK,-2.33119501692698,53.5432480069741,0.0267,0.0032
Ireland,IE,-8.18040076502755,53.1966827266848,0.0321,0.0084
United Kingdom,UK,-2.33119501692698,53.5432480069741,0.0261,0.0047
United Kingdom,UK,-2.33119501692698,53.5432480069741,0.0326,-0.062
United Kingdom,UK,-2.33119501692698,53.5432480069741,0.0282,0.0169
United Kingdom,UK,-2.33119501692698,53.5432480069741,0.03,-0.0022
United Kingdom,UK,-2.33119501692698,53.5432480069741,0.0305,0.0164
United Kingdom,UK,-2.33119501692698,53.5432480069741,0.0285,0.008
United Kingdom,UK,-2.33119501692698,53.5432480069741,0.0249,0.0093
United Kingdom,UK,-2.33119501692698,53.5432480069741,0.0269,0.0029
United Kingdom,UK,-2.33119501692698,53.5432480069741,0.0326,0.0113
United Kingdom,UK,-2.33119501692698,53.5432480069741,0.0254,-0.0014
Ireland,IE,-8.18040076502755,53.1966827266848,0.0426,0.0127
United Kingdom,UK,-2.33119501692698,53.5432480069741,0.0097,-0.0258
United Kingdom,UK,-2.33119501692698,53.5432480069741,0.0341,0.0039
United Kingdom,UK,-2.33119501692698,53.5432480069741,0.0295,0.0059
United Kingdom,UK,-2.33119501692698,53.5432480069741,0.028,0.005
United Kingdom,UK,-2.33119501692698,53.5432480069741,0.0318,-0.0025
United Kingdom,UK,-2.33119501692698,53.5432480069741,0.0289,0.0025
United Kingdom,UK,-2.33119501692698,53.5432480069741,0.0253,0.0147
United Kingdom,UK,-2.33119501692698,53.5432480069741,0.0249,0.0173
United Kingdom,UK,-2.33119501692698,53.5432480069741,0.0348,-0.0174
United Kingdom,UK,-2.33119501692698,53.5432480069741,0.0268,0.0087
United Kingdom,UK,-2.33119501692698,53.5432480069741,0.0333,0.0027
Ireland,IE,-8.18040076502755,53.1966827266848,0.0352,0.0127
Ireland,IE,-8.18040076502755,53.1966827266848,0.0421,0.0163
United Kingdom,UK,-2.33119501692698,53.5432480069741,0.0267,-0.0109
United Kingdom,UK,-2.33119501692698,53.5432480069741,0.0254,0.0039
United Kingdom,UK,-2.33119501692698,53.5432480069741,0.0225,0.0065
United Kingdom,UK,-2.33119501692698,53.5432480069741,0.0298,-0.0016
Scotland,Sct,-3.2,55.95,0.0358,0.004
United Kingdom,UK,-2.33119501692698,53.5432480069741,0.0329,0.0066
United Kingdom,UK,-2.33119501692698,53.5432480069741,0.0331,0.008
Ireland,IE,-8.18040076502755,53.1966827266848,0.0343,0.0172
Italy,IT,12.5,42.0,-0.0212,0.0024
United Kingdom,UK,-2.33119501692698,53.5432480069741,0.0252,-0.0068
Germany,DE,10.3589016293772,51.0835556416166,0.0161,0.0013
Ireland,IE,-8.18040076502755,53.1966827266848,0.0266,0.0235
Ireland,IE,-8.18040076502755,53.1966827266848,0.0295,0.0105
Cyprus,CY,33.1996854536619,35.0981563694544,-0.0719,-0.0318
United Kingdom,UK,-2.33119501692698,53.5432480069741,0.0353,0.0072
United Kingdom,UK,-2.33119501692698,53.5432480069741,0.0319,0.0103
Italy,IT,12.5,42.0,-0.0561,-0.019
Italy,IT,12.5,42.0,-0.022,0.0051
Portugal,PT,-8.0163924833239,39.5909680725474,-0.0272,0.0387
Italy,IT,12.5,42.0,-0.0529,-0.0312
Spain,ES,-3.56611484727657,40.3287080082217,-0.0217,0.0369
Italy,IT,12.5,42.0,-0.0507,-0.0172
Italy,IT,12.5,42.0,-0.0596,-0.0104
Spain,ES,-3.56611484727657,40.3287080082217,-0.015,0.0356
Spain,ES,-3.56611484727657,40.3287080082217,-0.0175,0.048
Italy,IT,12.5,42.0,-0.0385,-0.0085
Italy,IT,12.5,42.0,-0.0432,-0.0154
Italy,IT,12.5,42.0,-0.0204,-0.0052
Italy,IT,12.5,42.0,-0.0203,-0.0006
Italy,IT,12.5,42.0,-0.0401,-0.0317
Spain,ES,-3.56611484727657,40.3287080082217,-0.013,0.0459
Spain,ES,-3.56611484727657,40.3287080082217,-0.0114,0.0387
Spain,ES,-3.56611484727657,40.3287080082217,-0.01,0.0326
Greece,GR,22.7088465896785,40.0341318427376,-0.0605,-0.0128
Spain,ES,-3.56611484727657,40.3287080082217,-0.0209,0.0281
Italy,IT,12.5,42.0,-0.0349,-0.0177
Italy,IT,12.5,42.0,-0.02,-0.0011
Spain,ES,-3.56611484727657,40.3287080082217,-0.0198,0.0232
Spain,ES,-3.56611484727657,40.3287080082217,-0.0151,0.0265
Spain,ES,-3.56611484727657,40.3287080082217,-0.016,0.0335
Spain,ES,-3.56611484727657,40.3287080082217,-0.01,0.0443
Spain,ES,-3.56611484727657,40.3287080082217,-0.0197,0.0433
Italy,IT,12.5,42.0,-0.0367,-0.0082
Spain,ES,-3.56611484727657,40.3287080082217,-0.0111,0.0366
Spain,ES,-3.56611484727657,40.3287080082217,-0.0171,0.0523
Italy,IT,12.5,42.0,-0.0502,-0.0347
Italy,IT,12.5,42.0,-0.0523,-0.0283
Spain,ES,-3.56611484727657,40.3287080082217,-0.0126,0.0417
Spain,ES,-3.56611484727657,40.3287080082217,-0.0143,0.042
Italy,IT,12.5,42.0,-0.0591,-0.0152
Spain,ES,-3.56611484727657,40.3287080082217,-0.0206,0.0381
Spain,ES,-3.56611484727657,40.3287080082217,-0.021,0.0361
Greece,GR,22.7088465896785,40.0341318427376,-0.0316,-0.0409
Spain,ES,-3.56611484727657,40.3287080082217,-0.0168,0.0487
Portugal,PT,-8.0163924833239,39.5909680725474,-0.0178,0.0356
Spain,ES,-3.56611484727657,40.3287080082217,-0.0153,0.0494
Italy,IT,12.5,42.0,-0.0607,-0.0217
Italy,IT,12.5,42.0,-0.0178,-0.0079
Italy,IT,12.5,42.0,-0.0494,-0.0157
Italy,IT,12.5,42.0,-0.0152,-0.0148
Italy,IT,12.5,42.0,-0.0492,-0.0131
Portugal,PT,-8.0163924833239,39.5909680725474,-0.0204,0.0452
Italy,IT,12.5,42.0,-0.0242,-0.005
Italy,IT,12.5,42.0,-0.04,-0.0238
Italy,IT,12.5,42.0,-0.0503,-0.0343
Greece,GR,22.7088465896785,40.0341318427376,-0.033,-0.0505
Italy,IT,12.5,42.0,-0.0407,-0.0136
Italy,IT,12.5,42.0,-0.0597,-0.0261
Italy,IT,12.5,42.0,-0.0214,0.0028
Italy,IT,12.5,42.0,-0.0253,-0.0107
Italy,IT,12.5,42.0,-0.0514,-0.0184
Italy,IT,12.5,42.0,-0.0514,-0.0161
Spain,ES,-3.56611484727657,40.3287080082217,-0.0148,0.0435
Spain,ES,-3.56611484727657,40.3287080082217,-0.0176,0.0447
Italy,IT,12.5,42.0,-0.0577,-0.0233
Portugal,PT,-8.0163924833239,39.5909680725474,-0.0133,0.0316
Spain,ES,-3.56611484727657,40.3287080082217,-0.0139,0.0391
Spain,ES,-3.56611484727657,40.3287080082217,-0.0088,0.0423
Italy,IT,12.5,42.0,-0.0167,-0.0003
Italy,IT,12.5,42.0,-0.0344,-0.0176
Italy,IT,12.5,42.0,-0.0602,-0.0192
Italy,IT,12.5,42.0,-0.0433,-0.0248
Italy,IT,12.5,42.0,-0.0439,-0.019
Italy,IT,12.5,42.0,-0.051,-0.0279
Spain,ES,-3.56611484727657,40.3287080082217,-0.0202,0.0331
Italy,IT,12.5,42.0,-0.0183,-0.0146
Italy,IT,12.5,42.0,-0.013,-0.0242
Spain,ES,-3.56611484727657,40.3287080082217,-0.0224,0.0363
Spain,ES,-3.56611484727657,40.3287080082217,-0.0187,0.0447
Italy,IT,12.5,42.0,-0.0505,-0.0239
Italy,IT,12.5,42.0,-0.0364,0.0028
Italy,IT,12.5,42.0,-0.0531,-0.0127
Spain,ES,-3.56611484727657,40.3287080082217,-0.0161,0.045
Portugal,PT,-8.0163924833239,39.5909680725474,-0.0207,0.0501
Spain,ES,-3.56611484727657,40.3287080082217,-0.0159,0.0481
Italy,IT,12.5,42.0,-0.053,-0.0237
Italy,IT,12.5,42.0,-0.0605,-0.0141
Spain,ES,-3.56611484727657,40.3287080082217,-0.0067,0.0298
Italy,IT,12.5,42.0,-0.0485,-0.0199
Spain,ES,-3.56611484727657,40.3287080082217,-0.0233,0.0316
Italy,IT,12.5,42.0,-0.0594,-0.0189
Spain,ES,-3.56611484727657,40.3287080082217,-0.0223,0.0331
Italy,IT,12.5,42.0,-0.0522,-0.0145
Spain,ES,-3.56611484727657,40.3287080082217,-0.0194,0.0417
Italy,IT,12.5,42.0,-0.0435,-0.0207
Spain,ES,-3.56611484727657,40.3287080082217,-0.0144,0.0311
Italy,IT,12.5,42.0,-0.029,-0.0001
Italy,IT,12.5,42.0,-0.0492,-0.0301
Italy,IT,12.5,42.0,-0.0098,-0.0098
Spain,ES,-3.56611484727657,40.3287080082217,-0.016,0.0277
Italy,IT,12.5,42.0,-0.0595,-0.0003
Italy,IT,12.5,42.0,-0.0492,-0.0171
Italy,IT,12.5,42.0,-0.0415,-0.0266
Spain,ES,-3.56611484727657,40.3287080082217,-0.0084,0.0137
Italy,IT,12.5,42.0,-0.0094,-0.0166
Italy,IT,12.5,42.0,-0.0042,-0.0112
Italy,IT,12.5,42.0,-0.0414,-0.028
Spain,ES,-3.56611484727657,40.3287080082217,-0.0091,0.0265
Italy,IT,12.5,42.0,-0.0537,-0.0188
Spain,ES,-3.56611484727657,40.3287080082217,-0.0102,0.0481
Italy,IT,12.5,42.0,-0.0572,-0.0152
Spain,ES,-3.56611484727657,40.3287080082217,-0.0093,0.0449
Italy,IT,12.5,42.0,-0.022,0.0064
Portugal,PT,-8.0163924833239,39.5909680725474,-0.0166,0.0407
Italy,IT,12.5,42.0,-0.0392,-0.0135
Portugal,PT,-8.0163924833239,39.5909680725474,-0.0149,0.0544
Italy,IT,12.5,42.0,-0.0042,-0.0069
Spain,ES,-3.56611484727657,40.3287080082217,-0.0098,0.0138
Spain,ES,-3.56611484727657,40.3287080082217,-0.0198,0.03
Portugal,PT,-8.0163924833239,39.5909680725474,-0.0201,0.0401
Spain,ES,-3.56611484727657,40.3287080082217,-0.0125,0.0402
Italy,IT,12.5,42.0,-0.0388,-0.021
Italy,IT,12.5,42.0,-0.0482,-0.0347
Italy,IT,12.5,42.0,-0.0534,-0.0123
Spain,ES,-3.56611484727657,40.3287080082217,-0.0099,0.0182
Portugal,PT,-8.0163924833239,39.5909680725474,-0.0231,0.041
Spain,ES,-3.56611484727657,40.3287080082217,-0.0145,0.0447
Turkey,TR,35.4099851969245,39.0611878403777,-0.0503,-0.083
Spain,ES,-3.56611484727657,40.3287080082217,-0.0083,0.0292
Italy,IT,12.5,42.0,-0.0352,-0.0074
Italy,IT,12.5,42.0,-0.0531,-0.0223
Spain,ES,-3.56611484727657,40.3287080082217,-0.0098,0.0341
Italy,IT,12.5,42.0,-0.019,-0.0115
Greece,GR,22.7088465896785,40.0341318427376,-0.0496,-0.0275
Portugal,PT,-8.0163924833239,39.5909680725474,-0.0189,0.0325
Spain,ES,-3.56611484727657,40.3287080082217,-0.0194,0.0392
Spain,ES,-3.56611484727657,40.3287080082217,-0.0197,0.0354
Italy,IT,12.5,42.0,-0.0528,-0.0212
Spain,ES,-3.56611484727657,40.3287080082217,-0.0216,0.0461
Turkey,TR,35.4099851969245,39.0611878403777,-0.062,-0.0692
Greece,GR,22.7088465896785,40.0341318427376,-0.0449,-0.0382
Spain,ES,-3.56611484727657,40.3287080082217,-0.0124,0.0339
Spain,ES,-3.56611484727657,40.3287080082217,-0.013,0.0289
Italy,IT,12.5,42.0,-0.0494,-0.0315
Italy,IT,12.5,42.0,-0.0487,-0.0186
Italy,IT,12.5,42.0,-0.0591,-0.0251
Italy,IT,12.5,42.0,-0.0523,-0.0214
Italy,IT,12.5,42.0,-0.0539,0.039
Italy,IT,12.5,42.0,-0.0545,-0.0157
Portugal,PT,-8.0163924833239,39.5909680725474,-0.0157,0.0224
Spain,ES,-3.56611484727657,40.3287080082217,-0.0106,0.031
Italy,IT,12.5,42.0,-0.041,-0.0156
Italy,IT,12.5,42.0,-0.0565,-0.0328
Spain,ES,-3.56611484727657,40.3287080082217,-0.0146,0.0423
Spain,ES,-3.56611484727657,40.3287080082217,-0.0113,0.0392
Italy,IT,12.5,42.0,-0.0347,-0.0264
Italy,IT,12.5,42.0,-0.0198,0.0025
Spain,ES,-3.56611484727657,40.3287080082217,-0.0186,0.0369
Spain,ES,-3.56611484727657,40.3287080082217,-0.0171,0.0318
Spain,ES,-3.56611484727657,40.3287080082217,-0.0093,0.0401
Spain,ES,-3.56611484727657,40.3287080082217,-0.015,0.0426
Portugal,PT,-8.0163924833239,39.5909680725474,-0.0183,0.0409
Spain,ES,-3.56611484727657,40.3287080082217,-0.0101,0.0341
Spain,ES,-3.56611484727657,40.3287080082217,-0.0106,0.0388
Spain,ES,-3.56611484727657,40.3287080082217,-0.012,0.0306
Spain,ES,-3.56611484727657,40.3287080082217,-0.0031,0.0432
Spain,ES,-3.56611484727657,40.3287080082217,-0.026,0.0334
Spain,ES,-3.56611484727657,40.3287080082217,-0.0191,0.0453
Italy,IT,12.5,42.0,-0.0384,-0.0275
Italy,IT,12.5,42.0,-0.0476,-0.0244
Spain,ES,-3.56611484727657,40.3287080082217,-0.0222,0.0389
Italy,IT,12.5,42.0,-0.0637,-0.0073
Spain,ES,-3.56611484727657,40.3287080082217,-0.0115,0.0424
Spain,ES,-3.56611484727657,40.3287080082217,-0.018,0.0484
Italy,IT,12.5,42.0,-0.0206,-0.0118
Italy,IT,12.5,42.0,-0.0325,-0.0175
Italy,IT,12.5,42.0,-0.0172,-0.0016
Italy,IT,12.5,42.0,-0.0262,-0.0177
Portugal,PT,-8.0163924833239,39.5909680725474,-0.0223,0.0354
Italy,IT,12.5,42.0,-0.0458,-0.034
Spain,ES,-3.56611484727657,40.3287080082217,-0.0161,0.0467
Italy,IT,12.5,42.0,-0.0542,-0.0222
Italy,IT,12.5,42.0,-0.0462,-0.0099
Spain,ES,-3.56611484727657,40.3287080082217,-0.0164,0.0307
Portugal,PT,-8.0163924833239,39.5909680725474,-0.0185,0.0363
Portugal,PT,-8.0163924833239,39.5909680725474,-0.0238,0.0435
Italy,IT,12.5,42.0,-0.0167,0.0068
Turkey,TR,35.4099851969245,39.0611878403777,-0.0427,-0.0689
Italy,IT,12.5,42.0,-0.0501,-0.0229
Portugal,PT,-8.0163924833239,39.5909680725474,-0.0182,0.0274
Spain,ES,-3.56611484727657,40.3287080082217,-0.0141,0.0369
Italy,IT,12.5,42.0,-0.0336,-0.0175
Italy,IT,12.5,42.0,-0.0314,-0.0022
Spain,ES,-3.56611484727657,40.3287080082217,-0.021,0.0342
Spain,ES,-3.56611484727657,40.3287080082217,-0.0202,0.0452
Italy,IT,12.5,42.0,-0.047,-0.0205
Spain,ES,-3.56611484727657,40.3287080082217,-0.027,0.0201
Italy,IT,12.5,42.0,-0.0268,-0.0062
Italy,IT,12.5,42.0,-0.0023,-0.0425
Spain,ES,-3.56611484727657,40.3287080082217,-0.0232,0.0426
Italy,IT,12.5,42.0,-0.0502,-0.0208
Spain,ES,-3.56611484727657,40.3287080082217,-0.0168,0.0378
Spain,ES,-3.56611484727657,40.3287080082217,-0.0106,0.0247
Italy,IT,12.5,42.0,-0.0177,-0.0054
Spain,ES,-3.56611484727657,40.3287080082217,-0.0245,0.0408
Spain,ES,-3.56611484727657,40.3287080082217,-0.0202,0.0417
Spain,ES,-3.56611484727657,40.3287080082217,-0.0129,0.0324
Portugal,PT,-8.0163924833239,39.5909680725474,-0.0204,0.0405
Turkey,TR,35.4099851969245,39.0611878403777,-0.0544,-0.0571
Italy,IT,12.5,42.0,-0.0081,0.0015
Spain,ES,-3.56611484727657,40.3287080082217,-0.0153,0.0226
Italy,IT,12.5,42.0,-0.0262,-0.0201
Italy,IT,12.5,42.0,-0.0402,-0.0263
Spain,ES,-3.56611484727657,40.3287080082217,-0.0086,0.042
Italy,IT,12.5,42.0,-0.043,-0.0216
Italy,IT,12.5,42.0,-0.022,0.001
Greece,GR,22.7088465896785,40.0341318427376,-0.0398,-0.0465
Italy,IT,12.5,42.0,-0.0478,-0.0233
Italy,IT,12.5,42.0,-0.02,0.0059
Italy,IT,12.5,42.0,-0.0237,-0.0093
Spain,ES,-3.56611484727657,40.3287080082217,-0.0156,0.0371
Italy,IT,12.5,42.0,-0.0485,-0.0164
Spain,ES,-3.56611484727657,40.3287080082217,-0.0085,0.0297
Portugal,PT,-8.0163924833239,39.5909680725474,-0.0164,0.0295
