SpecimenID,Tree_name,Family,Order,Total_weight,Standard_length,Max_body_depth,Max_fish_width,Head_depth,Lower_jaw_length,Mouth_width,Min_caudalpeduncle_depth,Min_caudalpeduncle_width
284455,Acaronia_nassa,Cichlidae,Perciformes,62.42,110.5,50.54,24.81,31.76,26.65,12.3,19.22,3.41
284455,Acaronia_nassa,Cichlidae,Perciformes,69.28,114.12,52.14,25.84,36.08,29.35,14.94,19.56,4.02
305092,Acaronia_nassa,Cichlidae,Perciformes,83.4,117.36,55.57,27.97,36.33,26.99,13.94,20.71,3.83
327410,Acentrogobius_audax,Gobiidae,Perciformes,5,66.17,16.74,11.61,10.6,7.67,6.11,8.07,1.28
401498,Acentrogobius_janthinopterus,Gobiidae,Perciformes,6.8,65.12,16.31,15.95,11.56,7.8,7.31,9.2,1.26
243158,Acentrogobius_janthinopterus,Gobiidae,Perciformes,10,75.03,19.24,16.47,13.95,8.99,7.37,10.9,1.5
405935,Acentrogobius_janthinopterus,Gobiidae,Perciformes,15.3,80.36,22.94,18.13,14.85,9.23,7.87,12.77,1.91
427152,Acentrogobius_viridipunctatus,Gobiidae,Perciformes,5.43,62.01,12.65,14.27,11.48,7.18,10.32,7.14,1.98
401500,Acentrogobius_viridipunctatus,Gobiidae,Perciformes,5.99,66.46,13.6,14.15,11.55,9.21,13.36,8.33,2.12
432156,Acentrogobius_viridipunctatus,Gobiidae,Perciformes,6.1,62.53,13.99,15.95,12.46,8.74,12.34,8.21,2.09
94209,Acentronichthys_leptos,Heptapteridae,Siluriformes,1.38,71.2,6.2,7,4,3.4,4.6,2.7,0.3
298005,Acentronichthys_leptos,Heptapteridae,Siluriformes,1.51,55.5,6.7,9.1,5,4.2,4.7,3.3,0.2
298005,Acentronichthys_leptos,Heptapteridae,Siluriformes,3.24,79.5,10,11.5,6.3,5.3,6.3,4.7,0.5
305360,Acestrorhynchus_altus,Acestrorhynchidae,Characiformes,87.5,183.25,42.19,20.28,26.23,31.32,10.99,13.47,4.75
295592,Acestrorhynchus_altus,Acestrorhynchidae,Characiformes,103.1,183.26,42.68,26.02,25.73,27.94,12.31,14.6,4.69
34464,Acestrorhynchus_altus,Acestrorhynchidae,Characiformes,63.2,172.58,43.62,17.6,24.07,35.33,10.27,12.03,3.63
326719,Acestrorhynchus_falcatus,Acestrorhynchidae,Characiformes,98.2,202.25,39.58,23.26,26.67,38.92,9.47,12.68,4.73
225984,Acestrorhynchus_falcatus,Acestrorhynchidae,Characiformes,100.2,196.16,43.05,23.58,27.66,39.86,10.43,12.95,4.19
225395,Acestrorhynchus_falcatus,Acestrorhynchidae,Characiformes,92.8,188.46,44.52,21.93,26.3,38.03,8.53,13.21,4.75
310051,Acestrorhynchus_falcirostris,Acestrorhynchidae,Characiformes,66.7,207.16,35.53,17.99,24.47,38.83,8.35,12.79,3.76
119904,Acestrorhynchus_falcirostris,Acestrorhynchidae,Characiformes,83.3,230.73,38.23,20.44,25.81,41.54,10.75,13.08,3.92
175896,Acestrorhynchus_falcirostris,Acestrorhynchidae,Characiformes,217.3,287.6,47.11,31.35,31.34,55.15,15.91,16.6,6.19
228086,Acestrorhynchus_grandoculis,Acestrorhynchidae,Characiformes,6.5,83.2,17,9.3,11.4,15.2,3.5,5.1,1.3
228085,Acestrorhynchus_grandoculis,Acestrorhynchidae,Characiformes,8.2,87.4,17.9,10.5,13.1,16.4,6,5.6,1.5
228083,Acestrorhynchus_grandoculis,Acestrorhynchidae,Characiformes,9.5,91.7,18.7,11.3,13.7,17.8,6.5,6.1,1.5
280459,Acestrorhynchus_heterolepis,Acestrorhynchidae,Characiformes,69.3,193.95,36.03,19.92,22.13,43.4,7.91,12,5.96
309212,Acestrorhynchus_heterolepis,Acestrorhynchidae,Characiformes,137.3,234.05,46.87,25.33,28.16,53.21,13.58,14.1,4.25
309212,Acestrorhynchus_heterolepis,Acestrorhynchidae,Characiformes,200.5,271.62,51.75,28.71,33.92,64.32,11.09,15.98,5.33
305359,Acestrorhynchus_lacustris,Acestrorhynchidae,Characiformes,58.2,149.93,39.08,18.76,21.63,33.75,4.81,12.65,4.97
167777,Acestrorhynchus_lacustris,Acestrorhynchidae,Characiformes,57.7,152.83,42.28,19.88,22.22,29.58,9.98,12.7,4.65
179606,Acestrorhynchus_lacustris,Acestrorhynchidae,Characiformes,111.6,201.03,46.88,24.31,29.4,39.67,13.32,14.46,5.81
270227,Acestrorhynchus_microlepis,Acestrorhynchidae,Characiformes,43.9,161.95,31.78,17.27,18.75,31.66,8.55,10.27,2.83
377372,Acestrorhynchus_microlepis,Acestrorhynchidae,Characiformes,150.8,247.49,49.14,24.38,27.8,53.19,14.06,15.18,5.29
119903,Acestrorhynchus_microlepis,Acestrorhynchidae,Characiformes,138.5,207.93,54.28,24.79,28.04,35.43,13.93,13.89,5.72
300962,Acestrorhynchus_minimus,Acestrorhynchidae,Characiformes,1.4,58.1,6.8,5.7,6.9,12.6,2.4,3.1,1
229092,Acestrorhynchus_minimus,Acestrorhynchidae,Characiformes,1.2,49.5,7.1,4.2,6.2,9,1.4,3,0.7
304873,Acestrorhynchus_nasutus,Acestrorhynchidae,Characiformes,0.4,43.9,5.8,3.3,5.2,8.9,1.2,2.3,0.5
310065,Acestrorhynchus_nasutus,Acestrorhynchidae,Characiformes,1.8,68.6,7.4,5.7,6.9,14.5,2.5,3,0.8
304518,Acestrorhynchus_nasutus,Acestrorhynchidae,Characiformes,2.1,65.9,11.3,4.9,7.4,14.1,1.6,3.5,1
181733,Acestrorhynchus_pantaneiro,Acestrorhynchidae,Characiformes,121.9,191.86,56,29.44,27.95,35.83,14.4,15.39,4.84
181732,Acestrorhynchus_pantaneiro,Acestrorhynchidae,Characiformes,216.7,227.95,62.23,33.29,29.37,43.86,15.62,18.01,7.17
181734,Acestrorhynchus_pantaneiro,Acestrorhynchidae,Characiformes,237.4,234.27,63.03,36.93,31.29,46.87,17.5,17.63,7.8
92932,Acheilognathus_cyanostigma,Cyprinidae,Cypriniformes,0.49,33.17,9.05,4.05,4.61,2.54,0.97,2.63,0.77
92932,Acheilognathus_cyanostigma,Cyprinidae,Cypriniformes,0.74,35.2,11.38,4.74,5.5,3.05,0.97,3.26,0.78
92932,Acheilognathus_cyanostigma,Cyprinidae,Cypriniformes,0.9,39.42,11.64,4.97,5.6,2.74,1.61,3.1,0.72
230354,Achiroides_leucorhynchos,Soleidae,Pleuronectiformes,0.26,19.85,10.7,2.06,7.01,2.43,0.58,2.44,0.43
230354,Achiroides_leucorhynchos,Soleidae,Pleuronectiformes,0.26,20.95,10.79,2.19,6.97,2.57,0.66,2.66,0.53
385458,Achiroides_leucorhynchos,Soleidae,Pleuronectiformes,2.1,51.57,23.87,3.6,13.23,5.23,1.1,6.22,0.6
286843,Achirus_declivis,Achiridae,Pleuronectiformes,83.3,125.03,85.45,15.53,43.8,15.81,10.18,26.42,3.48
286843,Achirus_declivis,Achiridae,Pleuronectiformes,94.4,129.85,89.19,15.93,50.56,16.17,9.47,25.31,3.85
286844,Achirus_declivis,Achiridae,Pleuronectiformes,118.5,148.34,101.63,15.17,52.15,16.79,8.86,30.68,3.62
356565,Achirus_lineatus,Achiridae,Pleuronectiformes,11.4,69.85,52.68,7.29,24.89,4.34,2.97,15.39,1.3
356565,Achirus_lineatus,Achiridae,Pleuronectiformes,11.9,73.68,59.26,6.7,27.23,5.12,3.18,16.4,1.48
4805,Achirus_lineatus,Achiridae,Pleuronectiformes,142.1,152.5,108.09,15.6,52.34,NA,4.55,28.26,3.98
169024,Acreichthys_tomentosus,Monacanthidae,Tetraodontiformes,4.34,50.3,28.8,8.1,23,2.1,3,6.9,1.8
407018,Acreichthys_tomentosus,Monacanthidae,Tetraodontiformes,17.75,78.2,37.3,11.8,34.4,4.75,5.25,11.1,4.2
385047,Acreichthys_tomentosus,Monacanthidae,Tetraodontiformes,13.66,70.3,41,11.5,32.2,4.1,4.6,11.1,3
22409,Acrocheilus_alutaceus,Cyprinidae,Cypriniformes,83.9,186.32,44.32,24.54,20.32,18.85,7.76,13.75,5.75
21089,Acrocheilus_alutaceus,Cyprinidae,Cypriniformes,174.4,240.04,58.05,31.53,29.67,16.92,14.88,17.4,5.29
86981,Acrossocheilus_paradoxus,Cyprinidae,Cypriniformes,17.8,103.76,26.62,14.54,15.65,10.58,5.63,10.13,2.47
87029,Acrossocheilus_paradoxus,Cyprinidae,Cypriniformes,50.8,144.84,41.35,20.28,24.12,16.73,6.64,14.76,2.64
130568,Acrossocheilus_paradoxus,Cyprinidae,Cypriniformes,53,133.76,42.44,21.72,23.12,14.32,8.29,15.18,4.28
293936,Acrossocheilus_parallens,Cyprinidae,Cypriniformes,12.7,85.2,26.5,12.1,14.6,8.1,3.1,9.1,2.1
124649,Adinia_xenica,Fundulidae,Cyprinodontiformes,1.23,33.63,12.52,7.39,6.6,3.16,2.1,6.61,0.76
107033,Adinia_xenica,Fundulidae,Cyprinodontiformes,1.07,32.23,13.1,6.75,5.24,3.68,2.09,6.57,0.85
124800,Adinia_xenica,Fundulidae,Cyprinodontiformes,1.36,31.77,14.28,6.7,6.08,3.18,2.03,7.1,1.16
374690,Adontosternarchus_clarkae,Apteronotidae,Gymnotiformes,1.9,94.88,13.37,4.76,5.95,3.51,2.89,1.08,0.14
375035,Adontosternarchus_clarkae,Apteronotidae,Gymnotiformes,1.8,100.52,13.81,4.63,6.24,3.25,2.38,0.78,0.09
375041,Adontosternarchus_clarkae,Apteronotidae,Gymnotiformes,3.6,92.07,16.85,6.68,7.4,3.18,2.65,0.91,0.24
350469,Adrianichthys_oophorus,Adrianichthyidae,Beloniformes,2.34,52.97,12.62,7.95,6.62,4.64,3.04,4.6,1.17
340431,Adrianichthys_oophorus,Adrianichthyidae,Beloniformes,3.26,57.15,13.71,9.57,7.87,4.76,4.16,5.57,1.14
348386,Adrianichthys_oophorus,Adrianichthyidae,Beloniformes,4.53,66.62,14.98,10.81,8.06,5.07,4.21,5.48,1.11
123468,Aeoliscus_strigatus,Centriscidae,Syngnathiformes,1.7,93.1,14.1,3.5,9.1,1.2,0.7,1.8,0.32
137331,Aeoliscus_strigatus,Centriscidae,Syngnathiformes,1.99,105.3,14.5,3.6,9.8,1.2,0.8,1.8,0.37
137327,Aeoliscus_strigatus,Centriscidae,Syngnathiformes,2.87,106.4,15.1,4.7,9.6,1.4,0.9,1.9,0.38
163196,Aequidens_metae,Cichlidae,Perciformes,16.52,73.11,33.97,15.4,22.15,8.85,8.1,12.79,3.79
163196,Aequidens_metae,Cichlidae,Perciformes,20.56,71.78,35.41,17.51,25.12,10.64,9.64,11.62,3.31
284619,Aequidens_tetramerus,Cichlidae,Perciformes,55.6,100.25,51.12,26.01,33.46,12.42,13.98,20.29,3.64
284620,Aequidens_tetramerus,Cichlidae,Perciformes,210.4,148.64,73.61,39.15,57.41,21.52,23.49,27.33,7.06
284620,Aequidens_tetramerus,Cichlidae,Perciformes,176.6,150.82,NA,37.75,47.58,17.18,20.29,25.91,7.29
267112,Aesopia_cornuta,Soleidae,Pleuronectiformes,31.3,139.11,50.27,9.21,25.71,7.77,6.08,5.86,0.63
395270,Aesopia_cornuta,Soleidae,Pleuronectiformes,67.3,165.01,59.21,13.59,21.5,7.32,6.41,9.86,1.16
267121,Aesopia_cornuta,Soleidae,Pleuronectiformes,62.6,158.81,60.04,13.81,26.29,5.14,2.04,8.68,1.51
375680,Aethaloperca_rogaa,Serranidae,Perciformes,127,141.83,68.42,24.96,37.41,33.7,21.55,22.96,7.01
403021,Aethaloperca_rogaa,Serranidae,Perciformes,212.4,165.79,76.06,34.91,46.28,37.71,26.44,23.96,8.11
325908,Aethaloperca_rogaa,Serranidae,Perciformes,193.4,173.91,77.9,28.08,50.89,42.49,25.19,27.58,5.56
402054,Afurcagobius_tamarensis,Gobiidae,Perciformes,2.26,53.25,8.7,10.3,6.2,7,7.3,4.4,1.9
402054,Afurcagobius_tamarensis,Gobiidae,Perciformes,2.95,56.35,9.85,11.15,7.7,10.95,8.3,5.4,1.7
402054,Afurcagobius_tamarensis,Gobiidae,Perciformes,3.99,60.5,10.3,14.5,8.2,11.25,11,5.5,2.4
226301,Agamyxis_albomaculatus,Doradidae,Siluriformes,3.09,45.9,11.9,18.8,5.6,5.8,9.1,4.2,1.3
265640,Agamyxis_albomaculatus,Doradidae,Siluriformes,55.99,110.5,34.8,41.7,15.1,14.5,19.8,10.5,2.9
317961,Agamyxis_pectinifrons,Doradidae,Siluriformes,3.95,47.85,13.34,20.71,7.45,9.13,13.21,3.95,2.96
177865,Agamyxis_pectinifrons,Doradidae,Siluriformes,6.03,54.6,16.85,22.69,8.64,11.3,17.43,5.17,3.26
305652,Agamyxis_pectinifrons,Doradidae,Siluriformes,11.09,65.27,18.24,28.39,8.92,12.58,20.99,6.77,2.55
261495,Agoniates_anchovia,Triportheidae,Characiformes,13.11,120.06,20.52,8.31,14.95,13.06,2.26,7.5,1.62
243222,Agoniates_anchovia,Triportheidae,Characiformes,17.3,129.53,23.33,9.34,17.18,15.05,2.33,8.69,1.97
261498,Agoniates_anchovia,Triportheidae,Characiformes,18.7,132.38,25.22,9.22,18.25,14.82,2.72,9.51,1.59
331208,Agoniates_halecinus,Triportheidae,Characiformes,35.4,151.7,30.6,13.6,18.5,18.7,5.8,11.2,3.6
103790_1,Agonopsis_chiloensis,Agonidae,Scorpaeniformes,4.9,86.12,12.07,16.66,10.01,8.14,10.06,4.27,1.72
103790_2,Agonopsis_chiloensis,Agonidae,Scorpaeniformes,10.6,128.09,15.24,19.4,12.38,11.98,11.79,4.76,2.43
103554,Agonopsis_vulsa,Agonidae,Scorpaeniformes,19,141.57,18.89,23.59,15.33,7.85,6.87,4.17,2.19
77483,Agonopsis_vulsa,Agonidae,Scorpaeniformes,18.5,140.2,18.93,23.8,16.57,10.69,12.58,3.57,2.13
126708,Agonopsis_vulsa,Agonidae,Scorpaeniformes,15.2,136.63,19.54,22.94,17.64,7.9,8.5,3.89,2.27
93826,Agonostomus_monticola,Mugilidae,Mugiliformes,129.9,174.48,48.3,28.5,22.8,17.7,14.25,17.4,6
130949,Agonostomus_monticola,Mugilidae,Mugiliformes,200.2,217.71,51.3,34.3,29,20.7,17.6,22.1,6.15
146056,Agonostomus_monticola,Mugilidae,Mugiliformes,280.5,183.54,66.8,47,25.6,22.7,13.7,22.7,6.2
17429,Agonus_cataphractus,Agonidae,Scorpaeniformes,21.6,132.1,20,28.9,11.58,11,12.48,3.88,1.82
3288,Agonus_cataphractus,Agonidae,Scorpaeniformes,20.1,124.37,20.03,28.3,10.03,10.66,12.28,2.62,1.58
39747,Agonus_cataphractus,Agonidae,Scorpaeniformes,27,131.43,22.65,32.59,13.17,11.65,13.32,2.75,1.79
146105,Agosia_chrysogaster,Cyprinidae,Cypriniformes,3.3,58.43,13.03,8.71,7.42,6.03,3.97,4.46,1.01
129962,Agosia_chrysogaster,Cyprinidae,Cypriniformes,2.9,53.63,13.78,8.61,6.4,4.57,2.86,3.66,1.07
146104,Agosia_chrysogaster,Cyprinidae,Cypriniformes,6.4,66.56,17.07,12.03,8.71,5.89,4.45,5.29,1.09
360479,Ahlia_egmontis,Ophichthidae,Anguilliformes,5.71,261,9.29,6.35,4.9,7.82,2.97,1.38,0.55
313796,Ahlia_egmontis,Ophichthidae,Anguilliformes,10.88,346,9.86,7.46,5.86,11.72,5.9,1.67,0.6
318515,Ahlia_egmontis,Ophichthidae,Anguilliformes,14.67,354,13.99,10.01,6.58,10.73,4.95,1.51,0.63
240506,Ahliesaurus_berryi,Notosudidae,Aulopiformes,0.5,77,6.2,5.9,5.2,11.2,3.2,2.4,0.9
241503,Ahliesaurus_berryi,Notosudidae,Aulopiformes,0.8,83,6.7,6.4,5.2,12.6,3.5,2.8,0.9
199047,Aidablennius_sphynx,Blenniidae,Perciformes,0.7,39.22,6.95,7.08,6.73,1.88,2.55,3.57,0.95
280148,Aidablennius_sphynx,Blenniidae,Perciformes,0.6,36.45,7.02,7.2,6.1,1.91,2.38,3.2,0.88
199408,Aidablennius_sphynx,Blenniidae,Perciformes,0.7,39.06,7.5,7.19,6.63,1.67,2.39,3.17,0.68
165080,Ailia_coila,Schilbeidae,Siluriformes,0.98,55.82,8.59,5.15,5.45,5.14,2.86,3.59,0.78
368478_2,Akarotaxis_nudiceps,Bathydraconidae,Perciformes,13.7,131.21,15.79,18.35,13.06,22.01,10.08,4.03,1.27
368478_1,Akarotaxis_nudiceps,Bathydraconidae,Perciformes,12.2,127.51,16.19,18.71,14.36,20.9,11.91,3.59,1.28
368478,Akarotaxis_nudiceps,Bathydraconidae,Perciformes,16.4,136.81,19.91,19.06,13.17,22.47,11.28,4.13,1.36
372517,Akysis_prashadi,Akysidae,Siluriformes,0.94,41.02,6.47,10.65,4.27,4.2,4.6,3.42,0.93
372517,Akysis_prashadi,Akysidae,Siluriformes,0.98,36.87,6.75,11.21,4.02,7.6,9.22,3.22,0.62
372517,Akysis_prashadi,Akysidae,Siluriformes,9.52,44.59,11.85,11.46,4.75,7.6,9.96,3.7,1.06
396256,Albula_nemoptera,Albulidae,Albuliformes,232.6,267,54,33.2,29.2,28.2,25.8,18,8.2
396255,Albula_nemoptera,Albulidae,Albuliformes,366.7,298,60.6,45.3,42.4,36,26,19.4,8.4
396259,Albula_nemoptera,Albulidae,Albuliformes,413.7,298,60.7,42,34.2,34.4,30.3,19.8,8.6
396269,Albula_vulpes,Albulidae,Albuliformes,259.3,262,56.4,43.21,32.76,23.99,23.08,18.38,8.76
46952,Albula_vulpes,Albulidae,Albuliformes,267.6,276,62.29,39.62,40.43,28.67,27.43,19.15,6.12
188440,Albula_vulpes,Albulidae,Albuliformes,511.4,319,70.12,50.44,39.86,56.55,NA,23.46,10.19
230154,Albulichthys_albuloides,Cyprinidae,Cypriniformes,5.6,71.75,12.47,9.23,9.85,7.03,2.48,7.2,1.71
230154,Albulichthys_albuloides,Cyprinidae,Cypriniformes,9.7,86.14,19.87,11.72,11.9,8.62,3.17,8.92,1.38
190211,Alburnoides_bipunctatus,Cyprinidae,Cypriniformes,9.2,79.43,23.13,9.81,11.31,7.07,4.84,7.5,1.48
41080,Alburnoides_bipunctatus,Cyprinidae,Cypriniformes,15,96.28,28.13,12.12,12.11,8.33,4.01,8.97,1.49
41068,Alburnoides_bipunctatus,Cyprinidae,Cypriniformes,16.9,98.22,30.01,11.56,13.74,8.67,4.25,9,1.46
143858,Alburnus_albidus,Cyprinidae,Cypriniformes,2.12,53.51,12.35,5.99,7.28,4.79,2.22,4.74,0.99
143858,Alburnus_albidus,Cyprinidae,Cypriniformes,2.05,52.9,13.68,6.52,7.29,5.1,2.52,4.74,1.18
143858,Alburnus_albidus,Cyprinidae,Cypriniformes,2.95,57.24,13.99,6.88,7.29,4.72,2.52,5.66,1.26
270911,Alburnus_alburnus,Cyprinidae,Cypriniformes,2.3,55.84,13.28,7.06,6.95,4.08,2.73,4.51,1.05
270911,Alburnus_alburnus,Cyprinidae,Cypriniformes,2.6,53.84,14.52,9.16,7.4,4.87,2.3,4.24,0.79
270911,Alburnus_alburnus,Cyprinidae,Cypriniformes,2.5,54.4,14.56,8.84,7.41,5.13,2.42,4.41,0.94
398310,Alburnus_alburnus,Cyprinidae,Cypriniformes,282.4,218.74,94.27,32.43,31.71,18.08,7.15,22.32,6.17
398310,Alburnus_alburnus,Cyprinidae,Cypriniformes,257.7,222.96,95.51,31.29,33.97,18.36,5.78,24.24,5.59
398310,Alburnus_alburnus,Cyprinidae,Cypriniformes,294.2,230.64,97.92,33.41,33.55,18.22,7.65,24.67,3.98
41062,Alburnus_arborella,Cyprinidae,Cypriniformes,7.8,91.5,18.2,8.7,11.7,7.7,1.7,7.2,1.4
276288,Alburnus_arborella,Cyprinidae,Cypriniformes,12.7,90.9,25,11.7,10.9,6.6,2.6,7.7,1.7
270905,Alburnus_arborella,Cyprinidae,Cypriniformes,32.6,135.8,31.6,15.2,16.9,11.5,3.1,11.9,2.4
143852,Alburnus_mossulensis,Cyprinidae,Cypriniformes,13.7,102.2,21.4,10.5,11.1,8.1,3.5,8.8,2.1
143852,Alburnus_mossulensis,Cyprinidae,Cypriniformes,25.5,137.4,28,13.3,13.8,11.2,3.7,11.9,1.8
143852,Alburnus_mossulensis,Cyprinidae,Cypriniformes,44.5,146.9,31.8,17.2,16.1,12.5,3.4,13.4,2.9
143853,Alburnus_orontis,Cyprinidae,Cypriniformes,7,84.59,18.83,10.03,11.46,8.32,2.87,7.25,2.11
143859,Alburnus_orontis,Cyprinidae,Cypriniformes,9.9,80.81,20.18,11.36,12.57,7.26,5.46,7.7,1.99
143853,Alburnus_orontis,Cyprinidae,Cypriniformes,12,97.6,21.27,10.75,12.43,8.88,4.35,8.64,2.28
201638,Aldrichetta_forsteri,Mugilidae,Mugiliformes,74,184.07,42.99,27.31,22.48,21.63,13.99,14.99,3.69
201638,Aldrichetta_forsteri,Mugilidae,Mugiliformes,109,191.3,48.85,30.7,26.13,20.74,15.78,17.04,4.01
272799_Queen_Victoria_Museum_Australia,Aldrichetta_forsteri,Mugilidae,Mugiliformes,247.6,246.18,56.62,37.71,29.1,22.55,13.23,24.54,8.52
319708,Aldrovandia_affinis,Halosauridae,Notacanthiformes,42.2,398.23,19.4,18.99,15.87,14.26,14,1.5,0.45
319707,Aldrovandia_affinis,Halosauridae,Notacanthiformes,46.24,437,22.05,18.17,14.78,18.6,14.16,1.76,0.34
319499,Aldrovandia_affinis,Halosauridae,Notacanthiformes,54.27,469.01,23.68,20.02,17.53,16.19,15.1,0.52,0.19
319703,Aldrovandia_phalacra,Halosauridae,Notacanthiformes,30,410,17.2,14,14.7,26.6,9.9,1.9,0.5
319703,Aldrovandia_phalacra,Halosauridae,Notacanthiformes,40.1,465,19.5,18.2,16.3,26.7,15.3,2,0.7
194958,Alectis_indica,Carangidae,Perciformes,869,376.4,199.29,40.37,136.78,43.75,16.11,14.77,15.11
194957,Alectis_indica,Carangidae,Perciformes,1213,431.9,214.98,41.07,137.08,43.45,15.9,16.65,14.73
54228_2,Alectrias_alectrolophus,Stichaeidae,Perciformes,3,90.2,9.5,6.18,6.32,6.12,4.4,3.52,0.71
54228_1,Alectrias_alectrolophus,Stichaeidae,Perciformes,3,86.65,10.15,6.04,6.03,5.78,4.18,3.44,0.68
54228_3,Alectrias_alectrolophus,Stichaeidae,Perciformes,3.3,84.85,10.45,7.37,6.43,6.86,5.9,3.39,0.76
71278,Alectrias_benjamini,Stichaeidae,Perciformes,3.4,75.3,12.3,6.4,6.2,4.5,3.7,3.3,0.8
71278,Alectrias_benjamini,Stichaeidae,Perciformes,3.8,76.4,12.3,6.9,5.6,4,5,2.5,0.8
71523,Alectrias_benjamini,Stichaeidae,Perciformes,4.6,76.5,13.8,7.8,6.7,4.6,5.5,3.4,1.3
201276,Alepisaurus_brevirostris,Alepisauridae,Aulopiformes,167.2,545.5,37.1,30.3,39,66.3,24.8,11.6,3
200817,Alepisaurus_brevirostris,Alepisauridae,Aulopiformes,195.8,653.5,38.6,26.7,38.8,72.7,16,9.7,3.6
251937-F61,Alepisaurus_ferox,Alepisauridae,Aulopiformes,311.6,622,62.25,31.96,55.9,94.35,19.04,17.7,10.68
251937-F61,Alepisaurus_ferox,Alepisauridae,Aulopiformes,266.2,705,64.22,31.86,54.16,107.02,11.11,15.89,10.9
251937-F59,Alepisaurus_ferox,Alepisauridae,Aulopiformes,479.4,725,69.14,34.98,59.97,108.03,26.86,19.98,12.3
212189,Alepocephalus_agassizii,Alepocephalidae,Osmeriformes,183.2,260.47,47.55,36.83,45.05,53.16,15.24,17.37,2.73
215576,Alepocephalus_agassizii,Alepocephalidae,Osmeriformes,129.6,232.37,48.84,32.26,36.97,45.34,6.33,17.29,2.29
215575,Alepocephalus_agassizii,Alepocephalidae,Osmeriformes,223.5,275.71,58.67,36.97,45.77,47.42,11.17,19.67,3.73
215590,Alepocephalus_bairdii,Alepocephalidae,Osmeriformes,19.2,156.1,19.7,16.6,19,25,4,9,2.7
215590,Alepocephalus_bairdii,Alepocephalidae,Osmeriformes,25,167.15,23.7,17.7,21.7,25.9,5.1,8.6,2.6
215590,Alepocephalus_bairdii,Alepocephalidae,Osmeriformes,35.4,186.97,26.5,19.6,22.3,27.5,5.2,11.2,3.1
371939,Alepocephalus_bicolor,Alepocephalidae,Osmeriformes,41.7,185.2,26,20.2,19.5,23.8,4.8,10.2,2.9
398544,Alepocephalus_bicolor,Alepocephalidae,Osmeriformes,57.4,212.9,32,22.1,23.1,25.1,9.2,12.7,3
398545,Alepocephalus_bicolor,Alepocephalidae,Osmeriformes,65.1,234.8,35,19,24.8,25.6,8.1,12.9,3.9
215594,Alepocephalus_owstoni,Alepocephalidae,Osmeriformes,156.2,276.5,48,32.6,34.8,37.7,12.6,17.5,3.8
215593,Alepocephalus_owstoni,Alepocephalidae,Osmeriformes,305.4,318.74,58.3,41.3,41.9,45.7,8.7,23.3,4.1
215594,Alepocephalus_owstoni,Alepocephalidae,Osmeriformes,462.2,326.6,72.3,47.3,49.8,48.2,14.2,25,4.2
215581,Alepocephalus_tenebrosus,Alepocephalidae,Osmeriformes,82.9,222.85,32.73,26.94,32.61,34.33,6.71,14.67,2.14
77466,Alepocephalus_tenebrosus,Alepocephalidae,Osmeriformes,110.3,246.12,41.52,29.03,31.2,36.15,8.62,14.2,2.55
215580,Alepocephalus_tenebrosus,Alepocephalidae,Osmeriformes,153.2,237.63,55.65,26.57,33.49,35.18,8.23,21.21,2.44
230111,Alestes_baremoze,Alestidae,Characiformes,35,145.1,31.3,14.9,17.1,8.9,4.9,13.6,3.2
52084,Alestes_baremoze,Alestidae,Characiformes,30.9,137.8,32.3,13.4,16.4,8.3,4.4,13.7,2.8
61311,Alestes_baremoze,Alestidae,Characiformes,58.9,172.2,42,15.2,18.2,9.3,4.3,14.2,5.9
119132,Alestes_macrophthalmus,Alestidae,Characiformes,71.5,169.1,47.1,18.9,19.2,11.4,5.5,16.9,4.7
42367,Alestes_macrophthalmus,Alestidae,Characiformes,101.3,188.7,51.6,21.3,24.1,13.7,6.9,17.4,4.5
42367,Alestes_macrophthalmus,Alestidae,Characiformes,226.3,242.7,69.8,30,35.5,17.9,11.1,22.6,6
246153,Alfaro_cultratus,Poeciliidae,Cyprinodontiformes,1.26,39.35,11.55,6.41,4.91,3.95,3.04,5.74,1.02
74245,Alfaro_cultratus,Poeciliidae,Cyprinodontiformes,4.2,60.36,18.08,10.02,7.44,4.98,3.73,8.6,1.37
74245,Alfaro_cultratus,Poeciliidae,Cyprinodontiformes,4.53,62.43,18.76,9.01,7.17,5.47,3.38,8.47,1.33
130922,Algansea_lacustris,Cyprinidae,Cypriniformes,43.92,151.1,29.39,19.1,16.92,11.36,7.56,18.07,4.7
161277,Algansea_lacustris,Cyprinidae,Cypriniformes,57.73,141.35,35.8,24.2,18.31,11.34,8.32,15.57,4.31
131689,Algansea_lacustris,Cyprinidae,Cypriniformes,76.11,167.12,36.38,25.44,20.13,15.27,8.35,17.67,4.55
130931,Algansea_tincella,Cyprinidae,Cypriniformes,32.8,122.77,31.41,17.94,15.82,11.14,6.09,14.82,3.09
48211,Algansea_tincella,Cyprinidae,Cypriniformes,59.4,137.35,39.36,24.3,18.01,12.89,8.48,17.69,3.85
55746,Algansea_tincella,Cyprinidae,Cypriniformes,89.1,153.19,44.89,30.55,19.07,11.5,12.55,19.84,5.67
211517,Alloclinus_holderi,Labrisomidae,Perciformes,2.76,58.8,11.7,8.1,8.2,8.5,5.2,4.4,0.6
211517,Alloclinus_holderi,Labrisomidae,Perciformes,3.66,64.3,12.5,9.3,7.5,9.1,4.5,4.7,0.9
201164,Alloclinus_holderi,Labrisomidae,Perciformes,6.51,76.2,16.1,11.3,9.3,10,6.5,5.2,1.3
